route_id,vehicle_type,power,sequence,customer,from_customer,leg_distance_km,arrival_raw_min,service_start_min,departure_min,wait_min,late_min,delivered_weight_kg,delivered_volume_m3,remaining_weight_before_kg,remaining_volume_before_m3,leg_energy,arrival_raw,service_start,departure,in_green_zone
43,Fuel-3000,fuel,2,39,59,46.06800939979,819.0183933013424,848.0,868.0,28.98160669865763,0.0,1006.2229,2.5017925,1823.7438500000003,4.728977500000001,15.002716605820716,13:39,14:08,14:28,False
43,Fuel-3000,fuel,3,84,39,37.3794020952241,913.3662182404928,974.0,994.0,60.6337817595072,0.0,802.6309500000001,2.184015,817.5209500000003,2.227185000000001,10.525918232951092,15:13,16:14,16:34,False
43,Fuel-3000,fuel,4,2,84,41.6935903933522,1048.593407298393,1073.0,1093.0,24.406592701606996,0.0,14.89,0.04317,14.890000000000214,0.04317000000000082,10.645190559786275,17:29,17:53,18:13,True
44,Fuel-3000,fuel,1,24,0,47.091280004406,1101.0936130246719,1101.0936130246719,1121.0936130246719,0.0,5.093613024671868,631.08365,1.4779950000000002,2903.17225,7.649790714285714,16.507368492888734,18:21,18:21,18:41,False
44,Fuel-3000,fuel,2,50,24,35.8488803348137,1159.9893240570195,1209.0,1229.0,49.01067594298047,0.0,2272.0886,6.1717957142857145,2272.0886,6.1717957142857145,11.804145479413801,19:20,20:09,20:29,False
45,Fuel-3000,fuel,1,24,0,47.091280004406,1101.0936130246719,1101.0936130246719,1121.0936130246719,0.0,5.093613024671868,631.08365,1.4779950000000002,2903.17225,7.649790714285714,16.507368492888734,18:21,18:21,18:41,False
45,Fuel-3000,fuel,2,50,24,35.8488803348137,1159.9893240570195,1209.0,1229.0,49.01067594298047,0.0,2272.0886,6.1717957142857145,2272.0886,6.1717957142857145,11.804145479413801,19:20,20:09,20:29,False
46,Fuel-3000,fuel,1,50,0,70.4912431802691,1216.4823614975794,1216.4823614975794,1236.4823614975794,0.0,0.0,2272.0886,6.1717957142857145,2272.0886,6.1717957142857145,23.21101473053737,20:16,20:16,20:36,False
47,Fuel-3000,fuel,1,38,0,68.5954097800849,669.3989996272626,669.3989996272626,689.3989996272626,0.0,0.0,630.8663,2.033635,2890.9619666666667,7.986366190476191,24.340627680969305,11:09,11:09,11:29,False
47,Fuel-3000,fuel,2,52,38,35.2333594160374,801.8937821296083,905.0,925.0,103.10621787039167,0.0,1124.0513666666668,2.8668333333333336,2260.0956666666666,5.952731190476191,12.39629306578228,13:22,15:05,15:25,False
47,Fuel-3000,fuel,3,50,52,17.1327076755098,954.0384875856098,1209.0,1229.0,254.9615124143902,0.0,1136.0443,3.0858978571428572,1136.0442999999998,3.0858978571428577,5.098017894450284,15:54,20:09,20:29,False
48,Fuel-3000,fuel,1,52,0,89.0877729079642,980.6996150982444,980.6996150982444,1000.6996150982444,0.0,0.0,2248.1027333333336,5.733666666666667,2919.9088833333335,7.557681666666667,31.656193284364857,16:21,16:21,16:41,False
48,Fuel-3000,fuel,2,81,52,24.8658700249315,1034.6242057138109,1034.6242057138109,1054.6242057138109,0.0,0.0,671.80615,1.824015,671.8061499999999,1.8240150000000002,6.917626782059596,17:15,17:15,17:35,False
49,Fuel-3000,fuel,1,82,0,59.5587450892945,780.6604829178602,780.6604829178602,800.6604829178602,0.0,0.0,746.541,2.33638,2994.643733333334,8.070046666666666,22.2814230754072,13:01,13:01,13:21,False
49,Fuel-3000,fuel,2,52,82,34.0859076246979,837.643384499811,905.0,925.0,67.35661550018904,0.0,2248.1027333333336,5.733666666666667,2248.1027333333336,5.733666666666666,11.196093628093248,13:58,15:05,15:25,False
50,Fuel-3000,fuel,1,35,0,104.409465833404,666.6262132769559,666.6262132769559,686.6262132769559,0.0,14.626213276955923,846.2893,1.94218,2976.5635666666667,7.310805833333333,37.74802399639993,11:07,11:07,11:27,False
50,Fuel-3000,fuel,2,39,35,16.6884417526945,779.9871893026439,848.0,868.0,68.01281069735614,0.0,1006.2229,2.5017925,2130.274266666667,5.368625833333333,6.225506375165072,13:00,14:08,14:28,False
50,Fuel-3000,fuel,3,52,39,14.9657276347274,884.2376791696862,905.0,925.0,20.762320830313797,0.0,1124.0513666666668,2.8668333333333336,1124.0513666666668,2.8668333333333327,4.34891313497411,14:44,15:05,15:25,False
51,Fuel-3000,fuel,1,39,0,97.0846821142156,900.5248849393485,900.5248849393485,920.5248849393485,0.0,0.5248849393484534,2012.4458,5.003585,2996.5792,7.551995,34.34008086242375,15:01,15:01,15:21,False
51,Fuel-3000,fuel,2,77,39,10.4124897283674,938.1731726145474,1136.0,1156.0,197.8268273854526,0.0,984.1333999999999,2.54841,984.1334000000002,2.5484099999999996,3.0438452131690483,15:38,18:56,19:16,False
52,Fuel-3000,fuel,1,42,0,62.5681831671082,612.3189545205224,614.0,634.0,1.681045479477575,0.0,2126.4446000000003,5.042231666666667,2981.9199000000003,7.002361666666667,22.15657405777381,10:12,10:14,10:34,False
52,Fuel-3000,fuel,2,35,42,24.6180207841632,675.7254589562089,675.7254589562089,695.7254589562089,0.0,23.725458956208854,846.2893,1.94218,855.4753000000001,1.9601300000000004,7.087364729261204,11:16,11:16,11:36,False
52,Fuel-3000,fuel,3,94,35,24.9852639244727,792.1740566589368,792.1740566589368,812.1740566589368,0.0,0.0,9.186,0.01795,9.186000000000035,0.017950000000000355,6.902888748397377,13:12,13:12,13:32,False
53,Fuel-3000,fuel,1,42,0,62.5681831671082,682.6155646900139,682.6155646900139,702.6155646900139,0.0,1.6155646900139118,2126.4446000000003,5.042231666666667,2969.1563,6.821695,22.459670925097885,11:23,11:23,11:43,False
53,Fuel-3000,fuel,2,25,42,53.9024580559064,824.7699822299552,979.0,999.0,154.2300177700448,0.0,842.7117,1.7794633333333334,842.7116999999998,1.7794633333333332,15.745302247644043,13:45,16:19,16:39,True
54,Fuel-3000,fuel,1,42,0,62.5681831671082,682.6155646900139,682.6155646900139,702.6155646900139,0.0,1.6155646900139118,2126.4446000000003,5.042231666666667,2969.1563,6.821695,22.459670925097885,11:23,11:23,11:43,False
54,Fuel-3000,fuel,2,25,42,53.9024580559064,824.7699822299552,979.0,999.0,154.2300177700448,0.0,842.7117,1.7794633333333334,842.7116999999998,1.7794633333333332,15.745302247644043,13:45,16:19,16:39,True
55,Fuel-3000,fuel,1,70,0,120.240603212148,747.4934890539673,747.4934890539673,767.4934890539673,0.0,0.0,2269.8604,6.546291999999999,2712.1946,7.671531999999999,42.46723625780766,12:27,12:27,12:47,False
55,Fuel-3000,fuel,2,32,70,16.3572159718854,795.5310877222786,795.5310877222786,815.5310877222786,0.0,0.0,442.3342,1.12524,442.3341999999998,1.1252399999999998,4.4687213289903776,13:16,13:16,13:36,False
56,Fuel-3000,fuel,1,70,0,120.240603212148,747.4934890539673,747.4934890539673,767.4934890539673,0.0,0.0,2269.8604,6.546291999999999,2367.5565,6.880462,41.0340646243429,12:27,12:27,12:47,False
56,Fuel-3000,fuel,2,93,70,27.7779304373206,807.922459655843,807.922459655843,827.922459655843,0.0,0.0,97.6961,0.33416999999999997,97.69610000000011,0.3341700000000003,7.198606018712466,13:28,13:28,13:48,False
57,Fuel-3000,fuel,1,87,0,94.3019818438532,689.537257362463,689.537257362463,709.537257362463,0.0,0.0,180.291,0.46473,2663.4044,7.807385999999999,32.70286692918568,11:30,11:30,11:50,False
57,Fuel-3000,fuel,2,70,87,13.3409006182793,781.9876882323489,781.9876882323489,801.9876882323489,0.0,26.987688232348887,1134.9302,3.2731459999999997,2483.1133999999997,7.342655999999999,5.133485472675747,13:02,13:02,13:22,False
57,Fuel-3000,fuel,3,77,70,4.35880574286487,806.7169530528171,1136.0,1156.0,329.2830469471829,0.0,984.1333999999999,2.54841,1348.1831999999997,4.069509999999999,1.2995505635730744,13:27,18:56,19:16,False
57,Fuel-3000,fuel,4,34,77,53.5057852003717,1214.0532931649602,1214.0532931649602,1234.0532931649602,0.0,6.053293164960223,364.0498,1.5211,364.0497999999998,1.5210999999999992,14.178117076600701,20:14,20:14,20:34,True
58,Fuel-3000,fuel,1,91,0,58.4398276437998,1073.8045146225677,1073.8045146225677,1093.8045146225677,0.0,0.0,70.435,0.39102000000000003,2554.036433333333,6.94866,19.86562226118507,17:54,17:54,18:14,False
58,Fuel-3000,fuel,2,54,91,2.74499256513128,1096.7828067366343,1096.7828067366343,1116.7828067366343,0.0,0.0,2483.6014333333333,6.55764,2483.6014333333333,6.55764,0.9234214716503051,18:17,18:17,18:37,False
59,Fuel-3000,fuel,1,26,0,78.9378763501466,1028.8295222605568,1028.8295222605568,1048.8295222605568,0.0,0.0,45.813199999999995,0.1362,2529.4146333333333,6.69384,27.216520119134245,17:09,17:09,17:29,False
59,Fuel-3000,fuel,2,54,26,5.56802605760443,1054.8707801892415,1054.8707801892415,1074.8707801892415,0.0,0.0,2483.6014333333333,6.55764,2483.6014333333333,6.55764,1.873096081065134,17:35,17:35,17:55,False
60,Fuel-3000,fuel,1,54,0,96.10547577874,1124.2735722734974,1124.2735722734974,1144.2735722734974,0.0,0.2735722734973933,2483.6014333333333,6.55764,2483.6014333333333,6.55764,32.330091164750584,18:44,18:44,19:04,False
61,Fuel-3000,fuel,1,46,0,65.1980955375949,687.0730432840592,687.0730432840592,707.0730432840592,0.0,0.0,2213.2264666666665,7.257746666666667,2213.2264666666665,7.257746666666667,21.718128346333692,11:27,11:27,11:47,False
62,Fuel-3000,fuel,1,46,0,65.1980955375949,687.0730432840592,687.0730432840592,707.0730432840592,0.0,0.0,1106.6132333333333,3.6288733333333334,2184.4812666666667,6.175443333333334,21.653855990996,11:27,11:27,11:47,False
62,Fuel-3000,fuel,2,27,46,9.87397834361521,767.525971918438,1071.0,1091.0,303.474028081562,0.0,1077.8680333333334,2.54657,1077.8680333333334,2.5465700000000004,3.32999443995913,12:48,17:51,18:11,False
63,Fuel-3000,fuel,1,81,0,56.7917579408888,1081.6185438779987,1081.6185438779987,1101.6185438779987,0.0,0.0,671.80615,1.824015,2827.5422166666667,6.917155,19.763044680998615,18:02,18:02,18:22,False
63,Fuel-3000,fuel,2,27,81,26.494008238373,1130.3643032686384,1130.3643032686384,1150.3643032686384,0.0,0.0,2155.736066666667,5.09314,2155.736066666667,5.09314,8.619947377233537,18:50,18:50,19:10,False
64,Fuel-3000,fuel,1,61,0,56.923496284659,816.2099417193407,816.2099417193407,836.2099417193407,0.0,0.0,2405.6261999999997,7.39869,2405.6261999999997,7.39869,19.88472256919301,13:36,13:36,13:56,False
65,Fuel-3000,fuel,1,61,0,56.923496284659,816.2099417193407,816.2099417193407,836.2099417193407,0.0,0.0,2405.6261999999997,7.39869,2405.6261999999997,7.39869,19.88472256919301,13:36,13:36,13:56,False
66,Fuel-3000,fuel,1,79,0,71.0863033880453,650.1886498102463,650.1886498102463,670.1886498102463,0.0,5.188649810246261,1157.565,3.6832599999999998,2360.3781,7.382605,23.840388258235983,10:50,10:50,11:10,False
66,Fuel-3000,fuel,2,61,79,20.3765035725338,743.1906548606884,743.1906548606884,763.1906548606884,0.0,0.0,1202.8130999999998,3.699345,1202.8130999999998,3.699345,6.477621991204899,12:23,12:23,12:43,False
67,Fuel-3000,fuel,1,79,0,71.0863033880453,650.1886498102463,650.1886498102463,670.1886498102463,0.0,5.188649810246261,1157.565,3.6832599999999998,2163.3785333333335,6.302433333333333,23.364083383472853,10:50,10:50,11:10,False
67,Fuel-3000,fuel,2,75,79,29.426347942291,783.295824228213,865.0,885.0,81.70417577178705,0.0,1005.8135333333333,2.6191733333333334,1005.8135333333335,2.6191733333333334,9.212183120256661,13:03,14:25,14:45,False
68,Fuel-3000,fuel,1,75,0,68.4711425761791,945.7561738579307,945.7561738579307,965.7561738579307,0.0,0.756173857930662,2011.6270666666667,5.238346666666667,2976.2544666666668,8.213326666666667,24.38546737935175,15:46,15:46,16:06,False
68,Fuel-3000,fuel,2,67,75,11.2703763187284,984.8585066015381,1132.0,1152.0,147.14149339846188,0.0,964.6274,2.97498,964.6274000000001,2.9749800000000004,3.287053347323944,16:25,18:52,19:12,False
69,Fuel-3000,fuel,1,66,0,47.9706297508804,657.8739487303058,657.8739487303058,677.8739487303058,0.0,24.873948730305756,939.1379666666667,2.8932,2868.392766666667,8.843160000000001,17.0285288274152,10:58,10:58,11:18,False
