route_id,vehicle_type,power,sequence,customer,from_customer,leg_distance_km,arrival_raw_min,service_start_min,departure_min,wait_min,late_min,delivered_weight_kg,delivered_volume_m3,remaining_weight_before_kg,remaining_volume_before_m3,leg_energy,arrival_raw,service_start,departure,in_green_zone
35,Fuel-3000,fuel,1,76,0,37.624321582022,616.9056298000373,616.9056298000373,636.9056298000373,0.0,0.0,628.15085,2.03649,2876.2535833333336,7.770156666666667,13.233371654459846,10:17,10:17,10:37,False
35,Fuel-3000,fuel,2,52,76,19.0118588247664,669.1291193335397,905.0,925.0,235.87088066646027,0.0,2248.1027333333336,5.733666666666667,2248.1027333333336,5.733666666666666,6.385650829743837,11:09,15:05,15:25,False
36,Fuel-3000,fuel,1,52,0,89.0877729079642,980.6996150982444,980.6996150982444,1000.6996150982444,0.0,0.0,2248.1027333333336,5.733666666666667,2919.9088833333335,7.557681666666667,31.656193284364857,16:21,16:21,16:41,False
36,Fuel-3000,fuel,2,81,52,24.8658700249315,1034.6242057138109,1034.6242057138109,1054.6242057138109,0.0,0.0,671.80615,1.824015,671.8061499999999,1.8240150000000002,6.917626782059596,17:15,17:15,17:35,False
37,Fuel-3000,fuel,1,82,0,59.5587450892945,780.6604829178602,780.6604829178602,800.6604829178602,0.0,0.0,746.541,2.33638,2994.643733333334,8.070046666666666,22.2814230754072,13:01,13:01,13:21,False
37,Fuel-3000,fuel,2,52,82,34.0859076246979,837.643384499811,905.0,925.0,67.35661550018904,0.0,2248.1027333333336,5.733666666666667,2248.1027333333336,5.733666666666666,11.196093628093248,13:58,15:05,15:25,False
38,Fuel-3000,fuel,1,39,0,97.0846821142156,900.5248849393485,900.5248849393485,920.5248849393485,0.0,0.5248849393484534,2012.4458,5.003585,2996.5792,7.551995,34.34008086242375,15:01,15:01,15:21,False
38,Fuel-3000,fuel,2,77,39,10.4124897283674,938.1731726145474,1136.0,1156.0,197.8268273854526,0.0,984.1333999999999,2.54841,984.1334000000002,2.5484099999999996,3.0438452131690483,15:38,18:56,19:16,False
39,Fuel-3000,fuel,1,16,0,44.6391262412931,588.4330483630666,588.4330483630666,608.4330483630666,0.0,0.0,85.19999999999999,0.1931,2943.9351,7.138865,15.709103861031588,09:48,09:48,10:08,False
39,Fuel-3000,fuel,2,35,16,30.4513559636922,660.0455160981381,660.0455160981381,680.0455160981381,0.0,8.045516098138137,846.2893,1.94218,2858.7351000000003,6.945765,10.86860617730638,11:00,11:00,11:20,False
39,Fuel-3000,fuel,3,39,35,16.6884417526945,756.2160994934449,848.0,868.0,91.78390050655514,0.0,2012.4458,5.003585,2012.4458000000004,5.003584999999999,5.969819293610526,12:36,14:08,14:28,False
40,Fuel-3000,fuel,1,42,0,62.5681831671082,612.3189545205224,614.0,634.0,1.681045479477575,0.0,2126.4446000000003,5.042231666666667,2981.9199000000003,7.002361666666667,22.15657405777381,10:12,10:14,10:34,False
40,Fuel-3000,fuel,2,35,42,24.6180207841632,675.7254589562089,675.7254589562089,695.7254589562089,0.0,23.725458956208854,846.2893,1.94218,855.4753000000001,1.9601300000000004,7.087364729261204,11:16,11:16,11:36,False
40,Fuel-3000,fuel,3,94,35,24.9852639244727,792.1740566589368,792.1740566589368,812.1740566589368,0.0,0.0,9.186,0.01795,9.186000000000035,0.017950000000000355,6.902888748397377,13:12,13:12,13:32,False
41,Fuel-3000,fuel,1,42,0,62.5681831671082,682.6155646900139,682.6155646900139,702.6155646900139,0.0,1.6155646900139118,2126.4446000000003,5.042231666666667,2969.1563,6.821695,22.459670925097885,11:23,11:23,11:43,False
41,Fuel-3000,fuel,2,25,42,53.9024580559064,824.7699822299552,979.0,999.0,154.2300177700448,0.0,842.7117,1.7794633333333334,842.7116999999998,1.7794633333333332,15.745302247644043,13:45,16:19,16:39,False
42,Fuel-3000,fuel,1,42,0,62.5681831671082,682.6155646900139,682.6155646900139,702.6155646900139,0.0,1.6155646900139118,2126.4446000000003,5.042231666666667,2982.8810333333336,7.2591383333333335,22.489114844490068,11:23,11:23,11:43,False
42,Fuel-3000,fuel,2,9,42,55.8601292945617,826.8940378234329,960.0,980.0,133.10596217656712,268.0,856.4364333333333,2.2169066666666666,856.4364333333333,2.2169066666666666,16.322434585343103,13:47,16:00,16:20,True
43,Fuel-3000,fuel,1,70,0,120.240603212148,747.4934890539673,747.4934890539673,767.4934890539673,0.0,0.0,2269.8604,6.546291999999999,2712.1946,7.671531999999999,42.46723625780766,12:27,12:27,12:47,False
43,Fuel-3000,fuel,2,32,70,16.3572159718854,795.5310877222786,795.5310877222786,815.5310877222786,0.0,0.0,442.3342,1.12524,442.3341999999998,1.1252399999999998,4.4687213289903776,13:16,13:16,13:36,False
44,Fuel-3000,fuel,1,76,0,37.624321582022,616.9056298000373,616.9056298000373,636.9056298000373,0.0,0.0,628.15085,2.03649,2995.70735,8.916952,13.385717207421678,10:17,10:17,10:37,False
44,Fuel-3000,fuel,2,70,76,38.6291704900812,734.7152575843055,734.7152575843055,754.7152575843055,0.0,0.0,2269.8604,6.546291999999999,2367.5565,6.880462,13.483942573675328,12:15,12:15,12:35,False
44,Fuel-3000,fuel,3,93,70,27.7779304373206,805.6579629397004,805.6579629397004,825.6579629397004,0.0,0.0,97.6961,0.33416999999999997,97.69610000000011,0.3341700000000003,7.287735843196555,13:26,13:26,13:46,False
45,Fuel-3000,fuel,1,87,0,94.3019818438532,689.537257362463,689.537257362463,709.537257362463,0.0,0.0,180.291,0.46473,2663.4044,7.807385999999999,32.70286692918568,11:30,11:30,11:50,False
45,Fuel-3000,fuel,2,70,87,13.3409006182793,781.9876882323489,781.9876882323489,801.9876882323489,0.0,26.987688232348887,1134.9302,3.2731459999999997,2483.1133999999997,7.342655999999999,5.133485472675747,13:02,13:02,13:22,False
45,Fuel-3000,fuel,3,77,70,4.35880574286487,806.7169530528171,1136.0,1156.0,329.2830469471829,0.0,984.1333999999999,2.54841,1348.1831999999997,4.069509999999999,1.2995505635730744,13:27,18:56,19:16,False
45,Fuel-3000,fuel,4,34,77,53.5057852003717,1214.0532931649602,1214.0532931649602,1234.0532931649602,0.0,6.053293164960223,364.0498,1.5211,364.0497999999998,1.5210999999999992,14.178117076600701,20:14,20:14,20:34,False
46,Fuel-3000,fuel,1,91,0,58.4398276437998,1035.3958346949003,1035.3958346949003,1055.3958346949003,0.0,0.0,70.435,0.39102000000000003,2568.926433333333,6.99183,20.166001748474184,17:15,17:15,17:35,False
46,Fuel-3000,fuel,2,54,91,2.74499256513128,1058.3741268089668,1058.3741268089668,1078.3741268089668,0.0,0.0,2483.6014333333333,6.55764,2498.491433333333,6.60081,0.9247987046863682,17:38,17:38,17:58,False
46,Fuel-3000,fuel,3,2,54,41.8853964986174,1123.8194032993292,1123.8194032993292,1143.8194032993292,0.0,0.0,14.89,0.04317,14.889999999999873,0.04316999999999993,10.606126931417364,18:44,18:44,19:04,True
47,Fuel-3000,fuel,1,26,0,78.9378763501466,1028.8295222605568,1028.8295222605568,1048.8295222605568,0.0,0.0,45.813199999999995,0.1362,2529.4146333333333,6.69384,27.216520119134245,17:09,17:09,17:29,False
47,Fuel-3000,fuel,2,54,26,5.56802605760443,1054.8707801892415,1054.8707801892415,1074.8707801892415,0.0,0.0,2483.6014333333333,6.55764,2483.6014333333333,6.55764,1.873096081065134,17:35,17:35,17:55,False
48,Fuel-3000,fuel,1,54,0,96.10547577874,1124.2735722734974,1124.2735722734974,1144.2735722734974,0.0,0.2735722734973933,2483.6014333333333,6.55764,2483.6014333333333,6.55764,32.330091164750584,18:44,18:44,19:04,False
49,Fuel-3000,fuel,1,46,0,65.1980955375949,687.0730432840592,687.0730432840592,707.0730432840592,0.0,0.0,2213.2264666666665,7.257746666666667,2213.2264666666665,7.257746666666667,21.718128346333692,11:27,11:27,11:47,False
50,Fuel-3000,fuel,1,46,0,65.1980955375949,687.0730432840592,687.0730432840592,707.0730432840592,0.0,0.0,1106.6132333333333,3.6288733333333334,2184.4812666666667,6.175443333333334,21.653855990996,11:27,11:27,11:47,False
50,Fuel-3000,fuel,2,27,46,9.87397834361521,767.525971918438,1071.0,1091.0,303.474028081562,0.0,1077.8680333333334,2.54657,1077.8680333333334,2.5465700000000004,3.32999443995913,12:48,17:51,18:11,False
51,Fuel-3000,fuel,1,81,0,56.7917579408888,1081.6185438779987,1081.6185438779987,1101.6185438779987,0.0,0.0,671.80615,1.824015,2827.5422166666667,6.917155,19.763044680998615,18:02,18:02,18:22,False
51,Fuel-3000,fuel,2,27,81,26.494008238373,1130.3643032686384,1130.3643032686384,1150.3643032686384,0.0,0.0,2155.736066666667,5.09314,2155.736066666667,5.09314,8.619947377233537,18:50,18:50,19:10,False
52,Fuel-3000,fuel,1,85,0,34.5159395116473,673.5015923926226,673.5015923926226,693.5015923926226,0.0,11.50159239262257,593.8303,1.42095,2476.2213,6.1450499999999995,11.86441318624952,11:14,11:14,11:34,False
52,Fuel-3000,fuel,2,78,85,6.84841446671618,735.430660556191,1194.0,1214.0,458.569339443809,0.0,1882.391,4.7241,1882.391,4.7241,2.5262454318084067,12:15,19:54,20:14,False
53,Fuel-3000,fuel,1,61,0,56.923496284659,816.2099417193407,816.2099417193407,836.2099417193407,0.0,0.0,2405.6261999999997,7.39869,2405.6261999999997,7.39869,19.88472256919301,13:36,13:36,13:56,False
54,Fuel-3000,fuel,1,61,0,56.923496284659,816.2099417193407,816.2099417193407,836.2099417193407,0.0,0.0,2405.6261999999997,7.39869,2405.6261999999997,7.39869,19.88472256919301,13:36,13:36,13:56,False
55,Fuel-3000,fuel,1,79,0,71.0863033880453,650.1886498102463,650.1886498102463,670.1886498102463,0.0,5.188649810246261,1157.565,3.6832599999999998,2360.3781,7.382605,23.840388258235983,10:50,10:50,11:10,False
55,Fuel-3000,fuel,2,61,79,20.3765035725338,743.1906548606884,743.1906548606884,763.1906548606884,0.0,0.0,1202.8130999999998,3.699345,1202.8130999999998,3.699345,6.477621991204899,12:23,12:23,12:43,False
56,Fuel-3000,fuel,1,79,0,71.0863033880453,650.1886498102463,650.1886498102463,670.1886498102463,0.0,5.188649810246261,1157.565,3.6832599999999998,2163.3785333333335,6.302433333333333,23.364083383472853,10:50,10:50,11:10,False
56,Fuel-3000,fuel,2,75,79,29.426347942291,783.295824228213,865.0,885.0,81.70417577178705,0.0,1005.8135333333333,2.6191733333333334,1005.8135333333335,2.6191733333333334,9.212183120256661,13:03,14:25,14:45,False
57,Fuel-3000,fuel,1,75,0,68.4711425761791,945.7561738579307,945.7561738579307,965.7561738579307,0.0,0.756173857930662,2011.6270666666667,5.238346666666667,2976.2544666666668,8.213326666666667,24.38546737935175,15:46,15:46,16:06,False
57,Fuel-3000,fuel,2,67,75,11.2703763187284,984.8585066015381,1132.0,1152.0,147.14149339846188,0.0,964.6274,2.97498,964.6274000000001,2.9749800000000004,3.287053347323944,16:25,18:52,19:12,False
58,Fuel-3000,fuel,1,66,0,47.9706297508804,657.8739487303058,657.8739487303058,677.8739487303058,0.0,24.873948730305756,939.1379666666667,2.8932,2868.392766666667,8.843160000000001,17.0285288274152,10:58,10:58,11:18,False
58,Fuel-3000,fuel,2,67,66,23.3317356332154,781.6029280840099,1132.0,1152.0,350.39707191599007,0.0,1929.2548,5.94996,1929.2548000000002,5.949960000000001,8.243410547914177,13:02,18:52,19:12,False
59,Fuel-3000,fuel,1,66,0,47.9706297508804,634.4417453404752,634.4417453404752,654.4417453404752,0.0,1.4417453404752223,1878.2759333333333,5.7864,2964.0464333333334,8.439833333333334,17.075653841681408,10:34,10:34,10:54,False
59,Fuel-3000,fuel,2,28,66,12.7323322770205,676.021969538815,1167.0,1187.0,490.97803046118497,0.0,1085.7705,2.6534333333333335,1085.7705,2.653433333333334,3.766584619313053,11:16,19:27,19:47,False
60,Fuel-3000,fuel,1,31,0,52.6085502497646,1057.8754613921496,1057.8754613921496,1077.8754613921496,0.0,0.0,2257.2069333333334,5.148423333333334,2257.2069333333334,5.148423333333334,17.42759306860637,17:38,17:38,17:58,False
61,Fuel-3000,fuel,1,31,0,52.6085502497646,1057.8754613921496,1057.8754613921496,1077.8754613921496,0.0,0.0,2257.2069333333334,5.148423333333334,2257.2069333333334,5.148423333333334,17.42759306860637,17:38,17:38,17:58,False
62,Fuel-3000,fuel,1,31,0,52.6085502497646,1057.8754613921496,1057.8754613921496,1077.8754613921496,0.0,0.0,2257.2069333333334,5.148423333333334,2257.2069333333334,5.148423333333334,17.42759306860637,17:38,17:38,17:58,False
63,Fuel-3000,fuel,1,82,0,59.5587450892945,780.6604829178602,780.6604829178602,800.6604829178602,0.0,0.0,746.541,2.33638,2918.0820000000003,7.643246666666667,22.118873072269107,13:01,13:01,13:21,False
63,Fuel-3000,fuel,2,28,82,12.7462845637721,814.4900864228571,1167.0,1187.0,352.5099135771429,0.0,2171.541,5.306866666666667,2171.541,5.306866666666667,4.153850373255966,13:34,19:27,19:47,False
64,Fuel-3000,fuel,1,45,0,42.355832844688,986.7895471943864,986.7895471943864,1006.7895471943864,0.0,0.0,2319.9702399999996,7.365348,2319.9702399999996,7.365348,14.331243878965125,16:27,16:27,16:47,False
65,Fuel-3000,fuel,1,45,0,42.355832844688,986.7895471943864,986.7895471943864,1006.7895471943864,0.0,0.0,2319.9702399999996,7.365348,2319.9702399999996,7.365348,14.331243878965125,16:27,16:27,16:47,False
66,Fuel-3000,fuel,1,86,0,27.7232142494803,697.1829443845733,697.1829443845733,717.1829443845733,0.0,2.1829443845732612,532.895,2.84858,2870.4069366666663,9.486157333333335,9.965172593768218,11:37,11:37,11:57,False
66,Fuel-3000,fuel,2,56,86,50.4748412417565,823.6326099362425,830.0,850.0,6.367390063757512,0.0,1177.5268166666667,2.9549033333333337,2337.5119366666663,6.6375773333333346,17.298707961145297,13:44,13:50,14:10,False
66,Fuel-3000,fuel,3,45,56,27.873298161323,880.2422764860647,937.0,957.0,56.757723513935275,0.0,1159.9851199999998,3.682674,1159.9851199999996,3.682674000000001,8.133492447338677,14:40,15:37,15:57,False
67,Fuel-3000,fuel,1,30,0,16.5074864412621,736.8825700485435,736.8825700485435,756.8825700485435,0.0,0.0,334.852,0.73178,2689.9056333333333,6.641586666666667,6.175043141658529,12:17,12:17,12:37,False
67,Fuel-3000,fuel,2,56,30,55.090343030122,835.6757643450821,835.6757643450821,855.6757643450821,0.0,0.0,2355.0536333333334,5.909806666666667,2355.0536333333334,5.909806666666667,18.5030439268849,13:56,13:56,14:16,False
68,Fuel-3000,fuel,1,56,0,80.451905816635,897.2895903977957,897.2895903977957,917.2895903977957,0.0,0.0,2355.0536333333334,5.909806666666667,2355.0536333333334,5.909806666666667,26.715720431507645,14:57,14:57,15:17,False
69,Fuel-3000,fuel,1,37,0,60.8075791261873,656.1992866545547,656.1992866545547,676.1992866545547,0.0,13.199286654554726,564.949,1.8194000000000001,2754.791956666667,7.497679333333334,21.26993458368665,10:56,10:56,11:16,False
69,Fuel-3000,fuel,2,56,37,20.3435174480845,764.7005912710517,830.0,850.0,65.29940872894826,0.0,1177.5268166666667,2.9549033333333337,2189.842956666667,5.678279333333334,7.366738689872684,12:45,13:50,14:10,False
69,Fuel-3000,fuel,3,43,56,24.7922614590075,876.8993795215272,1013.0,1033.0,136.10062047847282,0.0,1012.3161400000001,2.723376,1012.3161400000001,2.7233760000000005,7.111078114412401,14:37,16:53,17:13,False
