route_id,vehicle_type,power,path,departure,return,customers,load_weight_kg,load_volume_m3,capacity_weight_kg,capacity_volume_m3,distance_km,cost,emissions_kg,late_minutes
22,EV-1250,electric,0-6-0,10:30,13:37,1,1118.4108,2.9957999999999996,1250.0,8.5,81.2762683367306,462.88738682906734,16.02858128423816,0.0
23,EV-1250,electric,0-6-0,10:30,13:37,1,1118.4108,2.9957999999999996,1250.0,8.5,81.2762683367306,462.88738682906734,16.02858128423816,0.0
24,EV-1250,electric,0-6-0,10:30,13:37,1,1118.4108,2.9957999999999996,1250.0,8.5,81.2762683367306,462.88738682906734,16.02858128423816,0.0
25,EV-1250,electric,0-52-0,13:30,17:39,1,1124.0513666666668,2.8668333333333336,1250.0,8.5,178.1755458159284,536.9126649721321,34.895960700551065,0.0
26,Fuel-3000,fuel,0-11-52-0,10:15,17:36,2,2910.8677833333336,7.9152466666666665,3000.0,13.5,183.0128982906769,944.9792735926886,142.84843733233964,0.4073309111487333
27,Fuel-3000,fuel,0-76-52-0,09:30,17:36,2,2876.2535833333336,7.770156666666667,3000.0,13.5,145.72395331475258,871.969325483246,108.12650024229569,0.0
28,Fuel-3000,fuel,0-35-39-52-0,08:00,17:36,3,2976.5635666666667,7.310805833333333,3000.0,13.5,225.1514081287901,1101.0789028212791,181.23411358618404,14.626213276955923
29,Fuel-3000,fuel,0-39-77-0,13:15,21:22,2,2996.5792,7.551995,3000.0,13.5,223.818065853137,1085.133877418309,170.08887125431488,0.5248849393484534
30,Fuel-3000,fuel,0-42-35-39-0,09:00,16:55,3,2915.7345,6.965088333333334,3000.0,13.5,200.95932781818152,1000.7587153830193,153.61301265769214,23.725458956208854
31,Fuel-3000,fuel,0-42-12-0,09:45,16:14,2,2989.8654000000006,7.2919566666666675,3000.0,13.5,133.9112188486315,823.770179386952,107.97604701009294,1.6155646900139118
32,Fuel-3000,fuel,0-42-12-0,09:45,16:14,2,2989.8654000000006,7.2919566666666675,3000.0,13.5,133.9112188486315,823.770179386952,107.97604701009294,1.6155646900139118
33,Fuel-3000,fuel,0-42-70-94-0,09:15,14:51,3,2207.3385000000003,5.8122118333333335,3000.0,13.5,178.42326567837858,876.6424386388072,131.0238778284119,0.0
34,Fuel-3000,fuel,0-16-70-32-0,09:00,15:18,3,2797.3946,7.864631999999999,3000.0,13.5,207.0243557287235,983.0009713742287,160.26069408617516,0.0
35,Fuel-3000,fuel,0-85-70-93-0,09:15,15:29,3,2961.3868,8.301412,3000.0,13.5,200.84905964870387,953.8584131634575,152.24971840066982,0.0
36,Fuel-3000,fuel,0-76-54-77-98-0,09:45,21:47,4,2879.5849666666663,7.92832,3000.0,13.5,188.69385859200008,1038.2891703495748,138.2624177276906,15.337833189867752
37,Fuel-3000,fuel,0-91-54-0,16:45,20:21,2,2554.036433333333,6.94866,3000.0,13.5,157.29029598767107,817.6580082251356,114.80969256540848,0.0
38,Fuel-3000,fuel,0-26-54-0,15:00,19:39,2,2529.4146333333333,6.69384,3000.0,13.5,180.61137818649104,894.5673774501203,135.9512506397846,0.0
39,Fuel-3000,fuel,0-46-54-24-0,09:45,20:08,3,2979.4975999999997,8.385688333333334,3000.0,13.5,192.9246422845293,1065.1074358050205,148.6863225675427,40.557218064410336
40,Fuel-3000,fuel,0-46-0,09:45,13:58,1,2213.2264666666665,7.257746666666667,3000.0,13.5,130.3961910751898,758.5477619821403,98.56092188467079,0.0
41,Fuel-3000,fuel,0-81-27-0,17:00,20:35,2,2827.5422166666667,6.917155,3000.0,13.5,161.6897619003007,846.5711589094021,122.7576065902453,0.0
42,Fuel-3000,fuel,0-2-27-78-0,17:30,21:33,3,2975.1490333333336,7.31384,3000.0,13.5,158.065237445281,846.6595265016839,121.75607600053075,0.0
43,Fuel-3000,fuel,0-61-0,11:15,14:58,1,2405.6261999999997,7.39869,3000.0,13.5,113.846992569318,717.5322859151588,87.28620883011902,0.0
44,Fuel-3000,fuel,0-61-0,11:15,14:58,1,2405.6261999999997,7.39869,3000.0,13.5,113.846992569318,717.5322859151588,87.28620883011902,0.0
45,Fuel-3000,fuel,0-79-61-0,09:15,13:59,2,2360.3781,7.382605,3000.0,13.5,148.38630324523808,819.5987016167912,114.15458162718019,5.188649810246261
46,Fuel-3000,fuel,0-79-82-75-0,09:15,16:33,3,2909.9195333333337,8.638813333333333,3000.0,13.5,186.1071885602389,953.3555568615577,145.41815735527348,5.188649810246261
47,Fuel-3000,fuel,0-75-67-0,14:15,20:07,2,2976.2544666666668,8.213326666666667,3000.0,13.5,130.6956606793862,825.3902673665991,103.27944958194344,0.756173857930662
48,Fuel-3000,fuel,0-66-67-0,09:45,20:07,2,2868.392766666667,8.843160000000001,3000.0,13.5,122.2565071685745,890.9975660594545,97.16516888006437,24.873948730305756
49,Fuel-3000,fuel,0-66-82-0,09:30,13:54,2,2624.8169333333335,8.12278,3000.0,13.5,111.59537830810972,721.4385398528555,84.39507729051947,1.4417453404752223
50,Fuel-3000,fuel,0-31-4-0,16:45,20:27,2,2978.9879833333334,6.925618333333333,3000.0,13.5,123.42618226744571,762.1182016154755,95.29203316722469,1.4776313740665046
51,Fuel-3000,fuel,0-38-31-0,09:30,18:06,2,2888.0732333333335,7.182058333333334,3000.0,13.5,158.5009196837242,938.0521604331426,129.13281716935336,0.0
52,Fuel-3000,fuel,0-38-31-0,09:30,18:06,2,2888.0732333333335,7.182058333333334,3000.0,13.5,158.5009196837242,938.0521604331426,129.13281716935336,0.0
53,Fuel-3000,fuel,0-34-28-0,18:15,21:10,2,2535.5908,6.827966666666667,3000.0,13.5,124.26889315662919,739.2502408628415,93.25624096547502,0.0
54,Fuel-3000,fuel,0-45-28-4-0,15:15,21:44,3,2967.53667,8.113302333333333,3000.0,13.5,136.66681866146095,835.8500573714067,103.83150981238019,8.996781775333375
55,Fuel-3000,fuel,0-45-0,15:15,17:37,1,2319.9702399999996,7.365348,3000.0,13.5,84.711665689376,632.3770283276558,63.87794476858245,0.0
56,Fuel-3000,fuel,0-45-0,15:15,17:37,1,2319.9702399999996,7.365348,3000.0,13.5,84.711665689376,632.3770283276558,63.87794476858245,0.0
57,Fuel-3000,fuel,0-37-56-0,09:30,15:58,2,2920.0026333333335,7.729206666666667,3000.0,13.5,161.6030023909068,892.6371871282748,126.41367557031651,13.199286654554726
58,Fuel-3000,fuel,0-86-56-0,10:45,15:58,2,2887.9486333333334,8.758386666666667,3000.0,13.5,158.64996130787182,847.196396776615,121.84597881071834,2.1829443845732612
59,Fuel-3000,fuel,0-56-0,13:30,17:22,1,2355.0536333333334,5.909806666666667,3000.0,13.5,160.90381163327,839.1194796732088,120.70922014642011,0.0
60,Fuel-3000,fuel,0-25-43-0,16:30,19:14,2,2867.34398,7.226215333333333,3000.0,13.5,104.392974725008,696.2067992017388,81.42406198950182,0.0
61,Fuel-3000,fuel,0-25-43-0,16:30,19:14,2,2867.34398,7.226215333333333,3000.0,13.5,104.392974725008,696.2067992017388,81.42406198950182,0.0
62,Fuel-3000,fuel,0-9-64-43-0,10:15,17:55,3,2974.9734733333335,7.627282666666667,3000.0,13.5,134.6734375001201,849.8763053081691,108.44028584610705,0.0
63,Fuel-3000,fuel,0-64-0,13:15,15:34,1,2212.4418,5.3740000000000006,3000.0,13.5,96.9481575978232,662.0123099376286,71.89552763795282,0.0
64,Fuel-3000,fuel,0-64-0,13:15,15:34,1,2212.4418,5.3740000000000006,3000.0,13.5,96.9481575978232,662.0123099376286,71.89552763795282,0.0
65,Fuel-3000,fuel,0-64-0,13:15,15:34,1,2212.4418,5.3740000000000006,3000.0,13.5,96.9481575978232,662.0123099376286,71.89552763795282,0.0
66,Fuel-3000,fuel,0-64-44-0,14:15,18:11,2,2244.2981250000003,5.593007500000001,3000.0,13.5,113.7906670562069,733.5033734269758,84.88021276076869,6.862845421884117
67,Fuel-3000,fuel,0-44-0,17:00,19:01,1,2276.15445,5.812015,3000.0,13.5,92.727800414795,650.0747284332865,68.74285210479474,0.0
68,Fuel-3000,fuel,0-30-58-44-0,11:30,18:11,3,2450.917225,6.9289241666666666,3000.0,13.5,107.83608440439289,748.938984123404,82.15196427414473,0.0
69,Fuel-3000,fuel,0-58-25-0,14:00,17:31,2,2798.6877,8.361736666666667,3000.0,13.5,130.91220089475559,771.0634861998583,102.00135980605997,0.0
70,Fuel-3000,fuel,0-53-0,17:45,18:50,1,2321.281966666667,6.252913333333333,3000.0,13.5,41.4272450198718,512.0156889178703,30.791907622733206,0.0
71,Fuel-3000,fuel,0-53-0,17:45,18:50,1,2321.281966666667,6.252913333333333,3000.0,13.5,41.4272450198718,512.0156889178703,30.791907622733206,0.0
72,Fuel-3000,fuel,0-53-0,17:45,18:50,1,2321.281966666667,6.252913333333333,3000.0,13.5,41.4272450198718,512.0156889178703,30.791907622733206,0.0
73,Fuel-3000,fuel,0-57-0,14:15,15:59,1,2203.217666666667,5.638176666666666,3000.0,13.5,60.3135829832696,563.5641861653507,44.962034867131315,0.0
74,Fuel-3000,fuel,0-57-0,14:15,15:59,1,2203.217666666667,5.638176666666666,3000.0,13.5,60.3135829832696,563.5641861653507,44.962034867131315,0.0
75,Fuel-3000,fuel,0-57-0,14:15,15:59,1,2203.217666666667,5.638176666666666,3000.0,13.5,60.3135829832696,563.5641861653507,44.962034867131315,0.0
76,Fuel-3000,fuel,0-49-0,13:00,13:56,1,2243.418,6.769475,3000.0,13.5,33.455912679079,490.05524412393896,24.755217637773537,0.0
77,Fuel-3000,fuel,0-49-0,13:00,13:56,1,2243.418,6.769475,3000.0,13.5,33.455912679079,490.05524412393896,24.755217637773537,0.0
78,Fuel-3000,fuel,0-9-8-83-0,09:45,14:18,3,2961.3005703333333,8.612768666666666,3000.0,13.5,80.47368317617075,657.0021503986867,67.40460822723423,0.0
79,Fuel-3000,fuel,0-8-0,10:30,13:23,1,2356.0464739999998,7.205404,3000.0,13.5,66.0548965441108,585.9803596813813,51.123999774268995,0.0
80,Fuel-3000,fuel,0-8-0,10:30,13:23,1,2356.0464739999998,7.205404,3000.0,13.5,66.0548965441108,585.9803596813813,51.123999774268995,0.0
81,Fuel-3000,fuel,0-8-0,10:30,13:23,1,2356.0464739999998,7.205404,3000.0,13.5,66.0548965441108,585.9803596813813,51.123999774268995,0.0
82,Fuel-3000,fuel,0-8-0,10:30,13:23,1,2356.0464739999998,7.205404,3000.0,13.5,66.0548965441108,585.9803596813813,51.123999774268995,0.0
83,Fuel-3000,fuel,0-8-9-47-0,10:00,19:33,3,2972.4736036666663,8.518295333333333,3000.0,13.5,78.63593809102488,747.056196409084,64.0178163152001,0.0
84,Fuel-3000,fuel,0-92-47-0,15:30,19:33,2,2638.2841166666667,7.307598333333333,3000.0,13.5,36.57665916896146,553.3071102713749,28.304264248958255,0.0
85,Fuel-3000,fuel,0-60-0,10:00,11:22,1,2476.6573,6.5043975,3000.0,13.5,36.748182959378,502.5170115661218,28.180823422129535,0.0
86,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
87,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
88,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
89,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
90,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
91,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
92,Fuel-1500,fuel,0-48-0,16:30,18:18,1,1228.3896571428572,2.8090257142857142,1500.0,10.8,71.557344553077,596.2397353272534,53.94419175100393,0.0
93,Fuel-1500,fuel,0-48-0,16:30,18:18,1,1228.3896571428572,2.8090257142857142,1500.0,10.8,71.557344553077,596.2397353272534,53.94419175100393,0.0
94,Fuel-1500,fuel,0-48-0,16:30,18:18,1,1228.3896571428572,2.8090257142857142,1500.0,10.8,71.557344553077,596.2397353272534,53.94419175100393,0.0
95,Fuel-1500,fuel,0-48-0,16:30,18:18,1,1228.3896571428572,2.8090257142857142,1500.0,10.8,71.557344553077,596.2397353272534,53.94419175100393,0.0
96,Fuel-1500,fuel,0-48-0,16:30,18:18,1,1228.3896571428572,2.8090257142857142,1500.0,10.8,71.557344553077,596.2397353272534,53.94419175100393,0.0
97,Fuel-1500,fuel,0-48-0,16:30,18:18,1,1228.3896571428572,2.8090257142857142,1500.0,10.8,71.557344553077,596.2397353272534,53.94419175100393,0.0
98,Fuel-1500,fuel,0-48-0,16:30,18:18,1,1228.3896571428572,2.8090257142857142,1500.0,10.8,71.557344553077,596.2397353272534,53.94419175100393,0.0
99,Fuel-1500,fuel,0-72-0,18:30,20:20,1,908.4410666666666,2.5001866666666666,1500.0,10.8,83.0686627414114,618.0697718619836,59.945033908669444,0.0
100,Fuel-1500,fuel,0-72-0,18:30,20:20,1,908.4410666666666,2.5001866666666666,1500.0,10.8,83.0686627414114,618.0697718619836,59.945033908669444,0.0
101,Fuel-1500,fuel,0-72-0,18:30,20:20,1,908.4410666666666,2.5001866666666666,1500.0,10.8,83.0686627414114,618.0697718619836,59.945033908669444,0.0
102,Fuel-1500,fuel,0-41-0,12:00,15:17,1,928.8061666666667,2.652036666666667,1500.0,10.8,112.0207333701614,700.0933112555938,82.49242233520917,0.0
103,Fuel-1500,fuel,0-41-0,12:00,15:17,1,928.8061666666667,2.652036666666667,1500.0,10.8,112.0207333701614,700.0933112555938,82.49242233520917,0.0
104,Fuel-1500,fuel,0-41-0,12:00,15:17,1,928.8061666666667,2.652036666666667,1500.0,10.8,112.0207333701614,700.0933112555938,82.49242233520917,0.0
105,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
106,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
107,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
108,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
109,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
110,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
111,Fuel-1500,fuel,0-88-69-0,10:45,17:29,2,1224.04365,3.56949,1500.0,10.8,101.640249638111,730.1632152425536,76.8510984954576,0.0
112,Fuel-1500,fuel,0-69-0,14:30,17:33,1,1144.44295,3.03201,1500.0,10.8,117.5249561613834,720.8013101147426,88.18482840870207,0.0
113,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
114,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
115,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
116,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
117,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
118,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
119,Fuel-1500,fuel,0-29-0,17:00,19:09,1,873.9449999999999,2.04764,1500.0,10.8,100.6451046025578,663.1270672065415,72.33079959366268,0.0
120,Fuel-1500,fuel,0-51-0,17:00,18:47,1,1151.9821,3.2531033333333332,1500.0,10.8,79.7371717776724,615.3868601016827,59.2075303332221,0.0
121,Fuel-1500,fuel,0-51-0,17:00,18:47,1,1151.9821,3.2531033333333332,1500.0,10.8,79.7371717776724,615.3868601016827,59.2075303332221,0.0
122,Fuel-1500,fuel,0-51-0,17:00,18:47,1,1151.9821,3.2531033333333332,1500.0,10.8,79.7371717776724,615.3868601016827,59.2075303332221,0.0
123,Fuel-1500,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1500.0,10.8,94.3597395863948,660.022478612878,71.47738159386115,0.0
124,Fuel-1500,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1500.0,10.8,94.3597395863948,660.022478612878,71.47738159386115,0.0
125,Fuel-1500,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1500.0,10.8,94.3597395863948,660.022478612878,71.47738159386115,0.0
126,Fuel-1500,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1500.0,10.8,94.3597395863948,660.022478612878,71.47738159386115,0.0
127,Fuel-1500,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1500.0,10.8,94.3597395863948,660.022478612878,71.47738159386115,0.0
128,Fuel-1500,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1500.0,10.8,94.3597395863948,660.022478612878,71.47738159386115,0.0
129,Fuel-1500,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1500.0,10.8,94.3597395863948,660.022478612878,71.47738159386115,0.0
130,Fuel-1500,fuel,0-36-0,14:15,17:11,1,1103.0849,3.43592,1500.0,10.8,110.7586314029998,700.824298903759,82.69336297444555,0.0
131,Fuel-1500,fuel,0-36-0,14:15,17:11,1,1103.0849,3.43592,1500.0,10.8,110.7586314029998,700.824298903759,82.69336297444555,0.0
132,Fuel-1500,fuel,0-36-0,14:15,17:11,1,1103.0849,3.43592,1500.0,10.8,110.7586314029998,700.824298903759,82.69336297444555,0.0
133,Fuel-1500,fuel,0-7-0,13:00,15:55,1,1243.8721333333333,3.060325,1500.0,10.8,124.4054541356592,741.3173631892973,93.82447065129865,0.0
134,Fuel-1500,fuel,0-7-0,13:00,15:55,1,1243.8721333333333,3.060325,1500.0,10.8,124.4054541356592,741.3173631892973,93.82447065129865,0.0
135,Fuel-1500,fuel,0-7-0,13:00,15:55,1,1243.8721333333333,3.060325,1500.0,10.8,124.4054541356592,741.3173631892973,93.82447065129865,0.0
136,Fuel-1250,fuel,0-7-0,13:00,15:55,1,1243.8721333333333,3.060325,1250.0,6.5,124.4054541356592,750.9798278915384,96.48057823224181,0.0
137,Fuel-1250,fuel,0-7-0,13:00,15:55,1,1243.8721333333333,3.060325,1250.0,6.5,124.4054541356592,750.9798278915384,96.48057823224181,0.0
138,Fuel-1250,fuel,0-7-0,13:00,15:55,1,1243.8721333333333,3.060325,1250.0,6.5,124.4054541356592,750.9798278915384,96.48057823224181,0.0
139,Fuel-1250,fuel,0-40-0,17:00,19:18,1,897.0452666666666,2.6502333333333334,1250.0,6.5,108.8883114687904,691.5625953928211,80.14742033290149,0.0
140,Fuel-1250,fuel,0-40-0,17:00,19:18,1,897.0452666666666,2.6502333333333334,1250.0,6.5,108.8883114687904,691.5625953928211,80.14742033290149,0.0
141,Fuel-1250,fuel,0-40-0,17:00,19:18,1,897.0452666666666,2.6502333333333334,1250.0,6.5,108.8883114687904,691.5625953928211,80.14742033290149,0.0
142,Fuel-1250,fuel,0-73-0,12:45,16:26,1,1011.0074166666667,2.5154,1250.0,6.5,145.4268584882548,799.5590745078581,109.83449042652781,0.0
143,Fuel-1250,fuel,0-73-0,12:45,16:26,1,1011.0074166666667,2.5154,1250.0,6.5,145.4268584882548,799.5590745078581,109.83449042652781,0.0
144,Fuel-1250,fuel,0-73-0,12:45,16:26,1,1011.0074166666667,2.5154,1250.0,6.5,145.4268584882548,799.5590745078581,109.83449042652781,0.0
145,Fuel-1250,fuel,0-74-0,12:45,16:03,1,940.74305,2.73468,1250.0,6.5,131.671756907125,757.9263880975827,98.39011288963346,0.0
146,Fuel-1250,fuel,0-74-0,12:45,16:03,1,940.74305,2.73468,1250.0,6.5,131.671756907125,757.9263880975827,98.39011288963346,0.0
147,Fuel-1250,fuel,0-74-0,12:45,16:03,1,940.74305,2.73468,1250.0,6.5,131.671756907125,757.9263880975827,98.39011288963346,0.0
148,Fuel-1250,fuel,0-74-0,12:45,16:03,1,940.74305,2.73468,1250.0,6.5,131.671756907125,757.9263880975827,98.39011288963346,0.0
149,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
150,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
151,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
152,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
153,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
154,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
155,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
156,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
157,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
158,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
