route_id,vehicle_type,power,path,departure,return,customers,load_weight_kg,load_volume_m3,capacity_weight_kg,capacity_volume_m3,distance_km,cost,emissions_kg,late_minutes
18,EV-1250,electric,0-53-0,17:45,18:50,1,1160.6409833333335,3.1264566666666664,1250.0,8.5,41.4272450198718,431.92242347013604,8.136308172125329,0.0
19,EV-1250,electric,0-53-0,17:45,18:50,1,1160.6409833333335,3.1264566666666664,1250.0,8.5,41.4272450198718,431.92242347013604,8.136308172125329,0.0
20,EV-1250,electric,0-53-0,17:45,18:50,1,1160.6409833333335,3.1264566666666664,1250.0,8.5,41.4272450198718,431.92242347013604,8.136308172125329,0.0
21,EV-1250,electric,0-53-0,17:45,18:50,1,1160.6409833333335,3.1264566666666664,1250.0,8.5,41.4272450198718,431.92242347013604,8.136308172125329,0.0
22,EV-1250,electric,0-53-0,17:45,18:50,1,1160.6409833333335,3.1264566666666664,1250.0,8.5,41.4272450198718,431.92242347013604,8.136308172125329,0.0
23,EV-1250,electric,0-25-0,16:45,18:24,1,842.7117,1.7794633333333334,1250.0,8.5,67.482310800834,450.0483703378686,12.756204583355222,0.0
24,Fuel-3000,fuel,0-8-0,11:45,17:10,1,2356.0464739999998,7.205404,3000.0,13.5,66.0548965441108,849.8186822979648,51.266787449885726,253.0
25,Fuel-3000,fuel,0-8-0,11:45,17:10,1,2356.0464739999998,7.205404,3000.0,13.5,66.0548965441108,849.8186822979648,51.266787449885726,253.0
26,Fuel-3000,fuel,0-8-0,11:45,17:10,1,2356.0464739999998,7.205404,3000.0,13.5,66.0548965441108,849.8186822979648,51.266787449885726,253.0
27,Fuel-3000,fuel,0-8-0,11:45,17:10,1,2356.0464739999998,7.205404,3000.0,13.5,66.0548965441108,849.8186822979648,51.266787449885726,253.0
28,Fuel-3000,fuel,0-8-0,11:45,17:10,1,2356.0464739999998,7.205404,3000.0,13.5,66.0548965441108,849.8186822979648,51.266787449885726,253.0
29,Fuel-3000,fuel,0-9-0,11:30,17:18,1,2569.3093,6.65072,3000.0,13.5,80.8598259867192,904.7519078175033,63.42358597200318,268.0
30,Fuel-3000,fuel,0-48-0,16:30,18:18,1,2456.7793142857145,5.6180514285714285,3000.0,13.5,71.557344553077,596.2397353272534,53.94419175100393,0.0
31,Fuel-3000,fuel,0-48-0,16:30,18:18,1,2456.7793142857145,5.6180514285714285,3000.0,13.5,71.557344553077,596.2397353272534,53.94419175100393,0.0
32,Fuel-3000,fuel,0-48-0,16:30,18:18,1,2456.7793142857145,5.6180514285714285,3000.0,13.5,71.557344553077,596.2397353272534,53.94419175100393,0.0
33,Fuel-3000,fuel,0-48-4-0,16:45,20:27,2,2671.9517571428573,6.363415714285714,3000.0,13.5,89.0069533072845,674.7907892997334,67.9244154196541,1.2173659419947853
34,Fuel-3000,fuel,0-30-7-0,11:45,17:42,2,2822.5962666666665,6.85243,3000.0,13.5,105.4451942933112,827.6901687942438,79.73150660707613,114.6193342943169
35,Fuel-3000,fuel,0-7-0,14:00,17:42,1,2487.7442666666666,6.12065,3000.0,13.5,124.4054541356592,850.7800936312387,93.83250921251278,112.0
36,Fuel-3000,fuel,0-7-0,14:00,17:42,1,2487.7442666666666,6.12065,3000.0,13.5,124.4054541356592,850.7800936312387,93.83250921251278,112.0
37,Fuel-3000,fuel,0-74-0,14:00,17:46,1,2822.22915,8.204039999999999,3000.0,13.5,131.671756907125,874.052625300452,101.25227181988296,110.0
38,Fuel-3000,fuel,0-74-71-0,14:30,21:00,2,2985.4555833333334,9.430413333333334,3000.0,13.5,150.31393847107583,971.2217772629563,116.29222630220647,114.72182788739406
39,Fuel-3000,fuel,0-59-84-71-0,09:30,21:00,3,2929.655566666667,8.437515416666667,3000.0,13.5,174.8525033503692,1021.7389642983316,137.34137527471015,0.0
40,Fuel-3000,fuel,0-59-92-0,09:30,15:37,2,2971.5929499999997,7.7214925,3000.0,13.5,162.23768809369432,897.5177439211786,132.1843284065422,0.0
41,Fuel-3000,fuel,0-38-59-0,09:15,14:26,2,2840.203,7.8449025,3000.0,13.5,173.5439907641587,891.3749632733153,135.07369033215883,0.0
42,Fuel-3000,fuel,0-59-0,09:30,14:18,1,2209.3367,5.8112675000000005,3000.0,13.5,164.154552852561,849.2410241440708,123.4915238161737,0.0
43,Fuel-3000,fuel,0-59-39-84-2-0,09:30,18:54,4,2928.4122,7.634611250000001,3000.0,13.5,245.4422287828191,1134.531489323421,191.46699778233426,0.0
44,Fuel-3000,fuel,0-24-50-0,17:30,21:45,2,2903.17225,7.649790714285714,3000.0,13.5,153.4314035194888,847.9623136223478,117.48236804891918,5.093613024671868
45,Fuel-3000,fuel,0-24-50-0,17:30,21:45,2,2903.17225,7.649790714285714,3000.0,13.5,153.4314035194888,847.9623136223478,117.48236804891918,5.093613024671868
46,Fuel-3000,fuel,0-50-0,19:00,21:53,1,2272.0886,6.1717957142857145,3000.0,13.5,140.9824863605382,780.1218133712572,104.49139648014332,0.0
47,Fuel-3000,fuel,0-38-52-50-0,09:30,21:45,3,2890.9619666666667,7.986366190476191,3000.0,13.5,191.4527200519012,1072.038621656642,151.9265306806058,0.0
48,Fuel-3000,fuel,0-52-81-0,14:15,18:36,2,2919.9088833333335,7.557681666666667,3000.0,13.5,170.7454008737845,890.3885808905987,134.8025444283777,0.0
49,Fuel-3000,fuel,0-82-52-0,10:15,17:36,2,2994.643733333334,8.070046666666666,3000.0,13.5,182.7324256219566,944.2044748747608,143.42408501884455,0.0
50,Fuel-3000,fuel,0-35-39-52-0,08:00,17:36,3,2976.5635666666667,7.310805833333333,3000.0,13.5,225.1514081287901,1101.0789028212791,181.23411358618404,14.626213276955923
51,Fuel-3000,fuel,0-39-77-0,13:15,21:22,2,2996.5792,7.551995,3000.0,13.5,223.818065853137,1085.133877418309,170.08887125431488,0.5248849393484534
52,Fuel-3000,fuel,0-42-35-94-0,09:00,14:28,3,2981.9199000000003,7.002361666666667,3000.0,13.5,163.3128627157556,875.0020987515571,124.98403778227805,23.725458956208854
53,Fuel-3000,fuel,0-42-25-0,09:45,17:23,2,2969.1563,6.821695,3000.0,13.5,150.2117966234316,886.4076252311995,119.20608062365885,1.6155646900139118
54,Fuel-3000,fuel,0-42-25-0,09:45,17:23,2,2969.1563,6.821695,3000.0,13.5,150.2117966234316,886.4076252311995,119.20608062365885,1.6155646900139118
55,Fuel-3000,fuel,0-70-32-0,08:45,15:21,2,2712.1946,7.671531999999999,3000.0,13.5,226.7363588383083,1046.6006884807139,177.7435720017029,0.0
56,Fuel-3000,fuel,0-70-93-0,08:45,15:28,2,2367.5565,6.880462,3000.0,13.5,231.0464805240731,1042.1933039894077,176.53202942739736,0.0
57,Fuel-3000,fuel,0-87-70-77-34-0,09:15,21:27,4,2663.4044,7.807385999999999,3000.0,13.5,214.58639724270787,1146.1997962344083,167.38133096633132,33.04098139730911
58,Fuel-3000,fuel,0-91-54-0,16:45,20:21,2,2554.036433333333,6.94866,3000.0,13.5,157.29029598767107,817.6580082251356,114.80969256540848,0.0
59,Fuel-3000,fuel,0-26-54-0,15:00,19:39,2,2529.4146333333333,6.69384,3000.0,13.5,180.61137818649104,894.5673774501203,135.9512506397846,0.0
60,Fuel-3000,fuel,0-54-0,17:00,20:49,1,2483.6014333333333,6.55764,3000.0,13.5,192.21095155748,924.8201371524988,144.20474037449654,0.2735722734973933
61,Fuel-3000,fuel,0-46-0,09:45,13:58,1,2213.2264666666665,7.257746666666667,3000.0,13.5,130.3961910751898,758.5477619821403,98.56092188467079,0.0
62,Fuel-3000,fuel,0-46-27-0,09:45,19:36,2,2184.4812666666667,6.175443333333334,3000.0,13.5,153.476069602249,916.2342515653063,114.09999286557073,0.0
63,Fuel-3000,fuel,0-81-27-0,17:00,20:35,2,2827.5422166666667,6.917155,3000.0,13.5,161.6897619003007,846.5711589094021,122.7576065902453,0.0
64,Fuel-3000,fuel,0-61-0,11:15,14:58,1,2405.6261999999997,7.39869,3000.0,13.5,113.846992569318,717.5322859151588,87.28620883011902,0.0
65,Fuel-3000,fuel,0-61-0,11:15,14:58,1,2405.6261999999997,7.39869,3000.0,13.5,113.846992569318,717.5322859151588,87.28620883011902,0.0
66,Fuel-3000,fuel,0-79-61-0,09:15,13:59,2,2360.3781,7.382605,3000.0,13.5,148.38630324523808,819.5987016167912,114.15458162718019,5.188649810246261
67,Fuel-3000,fuel,0-79-75-0,09:15,16:33,2,2163.3785333333335,6.302433333333333,3000.0,13.5,168.98379390651542,896.6111939786075,127.83795420790116,5.188649810246261
68,Fuel-3000,fuel,0-75-67-0,14:15,20:07,2,2976.2544666666668,8.213326666666667,3000.0,13.5,130.6956606793862,825.3902673665991,103.27944958194344,0.756173857930662
69,Fuel-3000,fuel,0-66-67-0,09:45,20:07,2,2868.392766666667,8.843160000000001,3000.0,13.5,122.2565071685745,890.9975660594545,97.16516888006437,24.873948730305756
70,Fuel-3000,fuel,0-66-28-0,09:30,20:54,2,2964.0464333333334,8.439833333333334,3000.0,13.5,122.0048696581105,901.5172783081919,92.54324411440874,1.4417453404752223
71,Fuel-3000,fuel,0-82-28-0,10:15,20:54,2,2918.0820000000003,7.643246666666667,3000.0,13.5,133.60693728327618,904.476215044866,106.37468937000818,0.0
72,Fuel-3000,fuel,0-45-0,15:15,17:37,1,2319.9702399999996,7.365348,3000.0,13.5,84.711665689376,632.3770283276558,63.87794476858245,0.0
73,Fuel-3000,fuel,0-45-0,15:15,17:37,1,2319.9702399999996,7.365348,3000.0,13.5,84.711665689376,632.3770283276558,63.87794476858245,0.0
74,Fuel-3000,fuel,0-56-45-0,13:30,17:23,2,2337.5119366666668,6.637577333333334,3000.0,13.5,150.681036822646,824.4405586529327,116.67414269946413,0.0
75,Fuel-3000,fuel,0-56-0,13:30,17:22,1,2355.0536333333334,5.909806666666667,3000.0,13.5,160.90381163327,839.1194796732088,120.70922014642011,0.0
76,Fuel-3000,fuel,0-56-0,13:30,17:22,1,2355.0536333333334,5.909806666666667,3000.0,13.5,160.90381163327,839.1194796732088,120.70922014642011,0.0
77,Fuel-3000,fuel,0-86-56-43-0,10:45,17:55,3,2722.737956666667,8.526859333333334,3000.0,13.5,141.5788546428208,854.4477375112245,111.36842896908209,2.1829443845732612
78,Fuel-3000,fuel,0-83-43-0,14:30,17:55,2,2951.4731800000004,8.239912,3000.0,13.5,94.99814335330467,674.8955294028895,72.54094497588292,0.0
79,Fuel-3000,fuel,0-43-47-0,17:15,19:44,2,2962.6462133333334,8.145438666666667,3000.0,13.5,100.6670881961205,684.7491774279695,78.27448504503651,0.0
80,Fuel-3000,fuel,0-64-0,13:15,15:34,1,2212.4418,5.3740000000000006,3000.0,13.5,96.9481575978232,662.0123099376286,71.89552763795282,0.0
81,Fuel-3000,fuel,0-64-0,13:15,15:34,1,2212.4418,5.3740000000000006,3000.0,13.5,96.9481575978232,662.0123099376286,71.89552763795282,0.0
82,Fuel-3000,fuel,0-64-0,13:15,15:34,1,2212.4418,5.3740000000000006,3000.0,13.5,96.9481575978232,662.0123099376286,71.89552763795282,0.0
83,Fuel-3000,fuel,0-64-0,13:15,15:34,1,2212.4418,5.3740000000000006,3000.0,13.5,96.9481575978232,662.0123099376286,71.89552763795282,0.0
84,EV-1250,electric,0-44-0,17:00,19:01,1,1138.077225,2.9060075,1250.0,8.5,92.727800414795,471.2587188794831,18.16224564832042,0.0
85,EV-1250,electric,0-44-0,17:00,19:01,1,1138.077225,2.9060075,1250.0,8.5,92.727800414795,471.2587188794831,18.16224564832042,0.0
86,Fuel-1500,fuel,0-44-0,17:00,19:01,1,1138.077225,2.9060075,1500.0,10.8,92.727800414795,650.0747284332865,68.74285210479474,0.0
87,Fuel-1500,fuel,0-44-0,17:00,19:01,1,1138.077225,2.9060075,1500.0,10.8,92.727800414795,650.0747284332865,68.74285210479474,0.0
88,Fuel-1500,fuel,0-58-0,13:15,16:08,1,977.9879999999999,3.2911366666666666,1500.0,10.8,118.4402027273234,715.616200854765,86.75949766361268,0.0
89,Fuel-1500,fuel,0-58-0,13:15,16:08,1,977.9879999999999,3.2911366666666666,1500.0,10.8,118.4402027273234,715.616200854765,86.75949766361268,0.0
90,Fuel-1500,fuel,0-58-0,13:15,16:08,1,977.9879999999999,3.2911366666666666,1500.0,10.8,118.4402027273234,715.616200854765,86.75949766361268,0.0
91,Fuel-1500,fuel,0-57-0,14:15,15:59,1,1101.6088333333335,2.819088333333333,1500.0,10.8,60.3135829832696,563.5641861653507,44.962034867131315,0.0
92,Fuel-1500,fuel,0-57-0,14:15,15:59,1,1101.6088333333335,2.819088333333333,1500.0,10.8,60.3135829832696,563.5641861653507,44.962034867131315,0.0
93,Fuel-1500,fuel,0-57-0,14:15,15:59,1,1101.6088333333335,2.819088333333333,1500.0,10.8,60.3135829832696,563.5641861653507,44.962034867131315,0.0
94,Fuel-1500,fuel,0-57-0,14:15,15:59,1,1101.6088333333335,2.819088333333333,1500.0,10.8,60.3135829832696,563.5641861653507,44.962034867131315,0.0
95,Fuel-1500,fuel,0-57-0,14:15,15:59,1,1101.6088333333335,2.819088333333333,1500.0,10.8,60.3135829832696,563.5641861653507,44.962034867131315,0.0
96,Fuel-1500,fuel,0-57-0,14:15,15:59,1,1101.6088333333335,2.819088333333333,1500.0,10.8,60.3135829832696,563.5641861653507,44.962034867131315,0.0
97,Fuel-1500,fuel,0-49-0,13:00,13:56,1,1121.709,3.3847375,1500.0,10.8,33.455912679079,490.05524412393896,24.755217637773537,0.0
98,Fuel-1500,fuel,0-49-0,13:00,13:56,1,1121.709,3.3847375,1500.0,10.8,33.455912679079,490.05524412393896,24.755217637773537,0.0
99,Fuel-1500,fuel,0-49-0,13:00,13:56,1,1121.709,3.3847375,1500.0,10.8,33.455912679079,490.05524412393896,24.755217637773537,0.0
100,Fuel-1500,fuel,0-49-0,13:00,13:56,1,1121.709,3.3847375,1500.0,10.8,33.455912679079,490.05524412393896,24.755217637773537,0.0
101,Fuel-1500,fuel,0-47-0,18:45,19:41,1,938.0139333333333,2.6986866666666667,1500.0,10.8,33.0606074004938,487.09512201997654,23.94151192156756,0.0
102,Fuel-1500,fuel,0-47-0,18:45,19:41,1,938.0139333333333,2.6986866666666667,1500.0,10.8,33.0606074004938,487.09512201997654,23.94151192156756,0.0
103,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
104,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
105,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
106,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
107,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
108,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
109,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
110,Fuel-1500,fuel,0-60-0,10:00,11:22,1,1238.32865,3.25219875,1500.0,10.8,36.748182959378,502.5170115661218,28.180823422129535,0.0
111,Fuel-1500,fuel,0-72-0,18:30,20:20,1,908.4410666666666,2.5001866666666666,1500.0,10.8,83.0686627414114,618.0697718619836,59.945033908669444,0.0
112,Fuel-1500,fuel,0-72-0,18:30,20:20,1,908.4410666666666,2.5001866666666666,1500.0,10.8,83.0686627414114,618.0697718619836,59.945033908669444,0.0
113,Fuel-1500,fuel,0-72-0,18:30,20:20,1,908.4410666666666,2.5001866666666666,1500.0,10.8,83.0686627414114,618.0697718619836,59.945033908669444,0.0
114,Fuel-1500,fuel,0-41-0,12:00,15:17,1,928.8061666666667,2.652036666666667,1500.0,10.8,112.0207333701614,700.0933112555938,82.49242233520917,0.0
115,Fuel-1500,fuel,0-41-0,12:00,15:17,1,928.8061666666667,2.652036666666667,1500.0,10.8,112.0207333701614,700.0933112555938,82.49242233520917,0.0
116,Fuel-1500,fuel,0-41-0,12:00,15:17,1,928.8061666666667,2.652036666666667,1500.0,10.8,112.0207333701614,700.0933112555938,82.49242233520917,0.0
117,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
118,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
119,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
120,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
121,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
122,Fuel-1500,fuel,0-68-0,17:45,19:55,1,1235.8312333333333,2.905483333333333,1500.0,10.8,101.7770208998458,677.5854737004995,76.30525997001497,0.0
123,Fuel-1500,fuel,0-88-69-0,10:45,17:29,2,1224.04365,3.56949,1500.0,10.8,101.640249638111,730.1632152425536,76.8510984954576,0.0
124,Fuel-1500,fuel,0-69-0,14:30,17:33,1,1144.44295,3.03201,1500.0,10.8,117.5249561613834,720.8013101147426,88.18482840870207,0.0
125,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
126,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
127,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
128,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
129,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
130,Fuel-1500,fuel,0-65-0,16:15,18:25,1,1092.0977833333334,2.4772183333333335,1500.0,10.8,86.8745378454326,634.853141440727,64.55860162100811,0.0
131,Fuel-1500,fuel,0-29-0,17:00,19:09,1,873.9449999999999,2.04764,1500.0,10.8,100.6451046025578,663.1270672065415,72.33079959366268,0.0
132,Fuel-1500,fuel,0-51-0,17:00,18:47,1,1151.9821,3.2531033333333332,1500.0,10.8,79.7371717776724,615.3868601016827,59.2075303332221,0.0
133,Fuel-1500,fuel,0-51-0,17:00,18:47,1,1151.9821,3.2531033333333332,1500.0,10.8,79.7371717776724,615.3868601016827,59.2075303332221,0.0
134,Fuel-1500,fuel,0-51-0,17:00,18:47,1,1151.9821,3.2531033333333332,1500.0,10.8,79.7371717776724,615.3868601016827,59.2075303332221,0.0
135,Fuel-1500,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1500.0,10.8,94.3597395863948,660.022478612878,71.47738159386115,0.0
136,Fuel-1250,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1250.0,6.5,94.3597395863948,667.463295258742,73.52278202848356,0.0
137,Fuel-1250,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1250.0,6.5,94.3597395863948,667.463295258742,73.52278202848356,0.0
138,Fuel-1250,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1250.0,6.5,94.3597395863948,667.463295258742,73.52278202848356,0.0
139,Fuel-1250,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1250.0,6.5,94.3597395863948,667.463295258742,73.52278202848356,0.0
140,Fuel-1250,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1250.0,6.5,94.3597395863948,667.463295258742,73.52278202848356,0.0
141,Fuel-1250,fuel,0-63-0,16:00,18:24,1,1241.8557142857142,3.3968357142857144,1250.0,6.5,94.3597395863948,667.463295258742,73.52278202848356,0.0
142,Fuel-1250,fuel,0-36-0,14:15,17:11,1,1103.0849,3.43592,1250.0,6.5,110.7586314029998,708.4963646981747,84.80233131182183,0.0
143,Fuel-1250,fuel,0-36-0,14:15,17:11,1,1103.0849,3.43592,1250.0,6.5,110.7586314029998,708.4963646981747,84.80233131182183,0.0
144,Fuel-1250,fuel,0-36-0,14:15,17:11,1,1103.0849,3.43592,1250.0,6.5,110.7586314029998,708.4963646981747,84.80233131182183,0.0
145,Fuel-1250,fuel,0-40-0,17:00,19:18,1,897.0452666666666,2.6502333333333334,1250.0,6.5,108.8883114687904,691.5625953928211,80.14742033290149,0.0
146,Fuel-1250,fuel,0-40-0,17:00,19:18,1,897.0452666666666,2.6502333333333334,1250.0,6.5,108.8883114687904,691.5625953928211,80.14742033290149,0.0
147,Fuel-1250,fuel,0-40-0,17:00,19:18,1,897.0452666666666,2.6502333333333334,1250.0,6.5,108.8883114687904,691.5625953928211,80.14742033290149,0.0
148,Fuel-1250,fuel,0-73-0,12:45,16:26,1,1011.0074166666667,2.5154,1250.0,6.5,145.4268584882548,799.5590745078581,109.83449042652781,0.0
149,Fuel-1250,fuel,0-73-0,12:45,16:26,1,1011.0074166666667,2.5154,1250.0,6.5,145.4268584882548,799.5590745078581,109.83449042652781,0.0
150,Fuel-1250,fuel,0-73-0,12:45,16:26,1,1011.0074166666667,2.5154,1250.0,6.5,145.4268584882548,799.5590745078581,109.83449042652781,0.0
151,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
152,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
153,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
154,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
155,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
156,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
157,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
158,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
159,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
160,Fuel-1250,fuel,0-55-0,17:00,19:43,1,1219.76473,3.088371,1250.0,6.5,132.0866119974154,769.6491701754842,101.61257954864612,0.0
